scientificName,kingdom,phylum,order,family,genus,species,specificEpithet,decimalLongitude,decimalLatitude,year,month,class,country,datasetName,recordedBy
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1950.0,4.0,Magnoliopsida,Brazil,NMNH Extant Biology,G. A. Black & I. Lobato
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1950.0,11.0,Magnoliopsida,Brazil,NMNH Extant Biology,G. A. Black & P. Ledoux
Justicia anagallis (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,anagallis,,,1949.0,1.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1949.0,4.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1948.0,1.0,Magnoliopsida,Brazil,NMNH Extant Biology,R. Scolnik & R. Luti
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1948.0,3.0,Magnoliopsida,Brazil,NMNH Extant Biology,Palacios-Cuezzo
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1948.0,10.0,Magnoliopsida,Brazil,NMNH Extant Biology,A. Macedo
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1948.0,11.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia anagallis (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,anagallis,,,1948.0,12.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-64.83,-3.23,1947.0,12.0,Magnoliopsida,Brazil,NMNH Extant Biology,F. R. Fosberg
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1946.0,2.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1945.0,1.0,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,Amaro Macedo
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1945.0,1.0,Magnoliopsida,Brazil,NMNH Extant Biology,A. Macedo
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1945.0,1.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,P. Buck
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1944.0,1.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1944.0,1.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1944.0,1.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1944.0,1.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1944.0,10.0,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,A. Goes; Dionisio
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1943.0,1.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,0.0,0.0,1942.0,2.0,Magnoliopsida,Brazil,ICN - Herbário do Instituto de Ciências Naturais,Irmão Augusto
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1937.0,8.0,Magnoliopsida,Brazil,,Rambo
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1937.0,12.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1935.0,10.0,Magnoliopsida,Brazil,,"Drouet, F."
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,-38.685467082059674,-3.8942172513910953,1935.0,10.0,Magnoliopsida,Brazil,Vascular plants,F. E. Drouet
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,,,1935.0,10.0,Magnoliopsida,Brazil,Tropicos,Francis E. Drouet
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1935.0,10.0,Magnoliopsida,Brazil,NMNH Extant Biology,F. Drouet
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1934.0,10.0,Magnoliopsida,Brazil,PACA-AGP - Herbarium Anchieta,"Rambo, B."
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,0.0,0.0,1934.0,11.0,Magnoliopsida,Brazil,IPA - Herbário - IPA Dárdano de Andrade Lima,"Pickel, B."
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,0.0,0.0,1923.0,10.0,Magnoliopsida,Brazil,IPA - Herbário - IPA Dárdano de Andrade Lima,"Pickel, B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1914.0,9.0,Magnoliopsida,Brazil,,"Dawe, M.J."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1913.0,4.0,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,F. Toledo
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1912.0,,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,Frazão
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1906.0,10.0,Magnoliopsida,Brazil,,Usteri
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,,,1899.0,1.0,Magnoliopsida,Brazil,,"Reineck, E.M.|Czermak, J."
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,,,1899.0,1.0,Magnoliopsida,Brazil,,"Reineck, E.M.|Cazermark, J."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,0.0,0.0,1899.0,2.0,Magnoliopsida,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Edwall, G"
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,0.0,0.0,1895.0,1.0,Magnoliopsida,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Edwall, G"
Justicia paludosa Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,paludosa,-52.8731,-10.8339,1891.0,,Magnoliopsida,Brazil,Berlin Negatives,S. Moore
Justicia paludosa Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,paludosa,,,1891.0,,Magnoliopsida,Brazil,,S. Moore
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1882.0,2.0,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,Schwacke
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1877.0,1.0,Magnoliopsida,Brazil,,Jobert
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1873.0,11.0,Magnoliopsida,Brazil,,"Trail, J.W.H."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1816.0,1.0,Magnoliopsida,Brazil,,"Saint-Hilaire, A."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1816.0,1.0,Magnoliopsida,Brazil,,"Saint-Hilaire, A."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1816.0,1.0,Magnoliopsida,Brazil,,"Saint-Hilaire, A."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,1816.0,2.0,Magnoliopsida,Brazil,Meise Botanic Garden Herbarium,Wied M.
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-52.8731,-10.8339,,,Magnoliopsida,Brazil,GDI 2013-2015 SAPP,
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,R - Herbário do Museu Nacional,"Freire Allemão, F."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,E. Pereira; W. Egler e Graziela
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-52.8731,-10.8339,,,Magnoliopsida,Brazil,GDI 2013-2015 SAPP,
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,Meise Botanic Garden Herbarium,Sellow F.
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,0.0,0.0,,,Magnoliopsida,Brazil,UFMT - Herbário UFMT,"Arruda, E.C.; Rebellato, L."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,Tweedie
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",Mike Hopkins
Rhytiglossa obtusifolia var. hirsuticaulis Nees,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,,,,,Magnoliopsida,Brazil,,Anonymous collector
Justicia anagallis (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,anagallis,-52.8731,-10.8339,,,Magnoliopsida,Brazil,Berlin Negatives,F. Sellow
Dianthera paludosa S.Moore,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,paludosa,0.0,0.0,,,Magnoliopsida,Brazil,Vascular plants,S. L. M. Moore
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Usteri, A."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Usteri, A."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-40.583333,-8.3925,,,Magnoliopsida,Brazil,HTSA - Herbário do Trópico Semiárido,"Silva, G.C. da"
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-52.8731,-10.8339,,,Magnoliopsida,Brazil,GDI 2013-2015 SAPP,
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,Allemao
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,A Duque
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,C.A.Cid ; C.D. Mota & N. Rosas
Rhytiglossa anagallis Mart. & Nees,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,anagallis,,,,,Magnoliopsida,Brazil,,Anonymous collector
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,REFLORA provisional entry
Justicia anagallis (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,anagallis,,,,,Magnoliopsida,Brazil,,F. Sellow
Justicia anagallis (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,anagallis,-55.0,-10.0,,,Magnoliopsida,Brazil,,"Martius, C.F.P. von (no. Obs. 1876)"
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,REFLORA provisional entry
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,0.0,0.0,,,Magnoliopsida,Brazil,Vascular plants,S. Tsugaru
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-52.8731,-10.8339,,,Magnoliopsida,Brazil,Berlin Negatives,F. Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,CPAP - Herbário CPAP,"Pinder, L."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,REFLORA provisional entry
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-52.8731,-10.8339,,,Magnoliopsida,Brazil,GDI 2013-2015 SAPP,
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,,,,,Magnoliopsida,Brazil,,F. Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Bolland, G."
Justicia repens (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,repens,,,,,Magnoliopsida,Brazil,,F. Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Smith, L. B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Glaziou, A."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,Sellow
Rhytiglossa repens Nees,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,repens,,,,,Magnoliopsida,Brazil,,"Sellow,F."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,F. Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,Tweedie
Rhytiglossa laevilinguis Nees,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Sello, F."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Smith, L. B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Smith, L. B."
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Dombrowski, L.T."
Justicia repens (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,repens,-52.8731,-10.8339,,,Magnoliopsida,Brazil,Berlin Negatives,F. Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,Sellow
Justicia anagallis (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,anagallis,-55.0,-10.0,,,Magnoliopsida,Brazil,,"Martius, C.F.P. von"
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,NMNH Extant Biology,M. Guedes
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,Meise Botanic Garden Herbarium,Sellow F.
Rhytiglossa laevilinguis Nees,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,"Sellow,F."
Dianthera paludosa S.Moore,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,paludosa,-55.929878,-13.163117,,,Magnoliopsida,Brazil,,Spencer le Marchant Moore
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,0.0,0.0,,,Magnoliopsida,Brazil,ICN - Herbário do Instituto de Ciências Naturais,"Nogueira, F"
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,RB - Rio de Janeiro Botanical Garden Herbarium Collection,M. Clara Ferreira ; T. Jost
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,REFLORA provisional entry
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,REFLORA provisional entry
Justicia obtusifolia (Nees) Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,obtusifolia,-52.8731,-10.8339,,,Magnoliopsida,Brazil,Berlin Negatives,F. Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,s.coll.
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,,,,,Magnoliopsida,Brazil,,Sellow
Justicia laevilinguis Lindau,Plantae,Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia laevilinguis,laevilinguis,-52.8731,-10.8339,,,Magnoliopsida,Brazil,GDI 2013-2015 SAPP,
